milhas_por_ano,ano_do_modelo,preco,vendido
9281,2011,46279.27,1
12843,2000,25993.19,1
13584,2005,79257.82,0
23400,2004,74019.94,0
18936,2004,62230.4,0
23056,2003,50591.75,1
9996,2007,78087.41,0
12779,2000,83732.31,0
7623,2012,61906.32,0
6989,2003,95952.92,0
27491,2005,72069.9,0
8658,2005,66619.23,1
9253,2000,78065.76,0
8944,2001,86564.11,1
12603,2008,82257.03,0
11671,2017,46540.77,1
19672,2006,89464.29,1
10298,2003,85739.83,1
11477,2002,35635.77,1
15804,2004,70027.78,0
9678,2006,107864.46,1
18211,2007,45889.31,1
10593,2001,81374.29,0
17424,2006,37903.01,1
16606,2003,87589.48,0
7186,2005,80688.45,0
19069,1999,31148.28,1
8009,2001,47527.45,1
9806,2009,76155.02,1
12908,2002,103851.82,0
18352,2002,60662.73,0
32962,2003,74588.01,0
17449,1998,89618.05,0
6810,2005,86767.2,0
15308,1998,8656.62,1
27775,2000,62465.82,0
10871,2011,55904.94,0
21062,2008,68682.87,0
11188,2003,61094.55,0
10617,2003,79713.49,0
14466,1998,38889.12,1
11851,1998,16103.11,1
10805,2005,39144.32,1
12056,2006,67237.3,1
16919,2004,101684.74,1
9258,2004,109570.45,1
8239,2004,68375.09,1
12749,2010,50590.95,1
23926,2010,66511.28,0
22178,2000,100891.62,1
13633,1998,65629.49,0
16109,2008,67087.94,0
17793,2006,66739.93,0
17056,1998,112401.24,1
15974,2009,88780.08,0
8297,2007,107459.85,1
13538,2004,61221.4,0
8285,2006,64608.92,0
11733,1998,33085.01,1
11765,2002,32364.7,1
9572,2008,97450.99,0
8782,2010,85915.8,1
18953,2000,21875.03,1
19812,2007,29753.73,1
11060,2004,49322.32,1
10712,2006,38929.43,1
10476,2008,88344.49,0
12925,2001,50993.61,1
16113,2001,108431.82,1
9002,2006,109366.95,1
8594,2011,66830.31,0
17809,1999,19256.89,1
11455,2000,99639.27,0
19707,2005,79821.2,0
22490,2004,43309.21,1
21869,1998,15993.53,1
15473,2009,85557.73,1
19563,2002,74030.33,0
7543,2006,23720.79,1
10844,2005,64109.07,1
15549,2006,61512.89,0
14596,2006,59013.2,1
16597,2001,43692.58,1
12902,1999,53407.9,1
11028,2000,15026.17,1
7779,1999,48704.47,1
15328,2014,46464.72,1
12254,2000,32131.38,1
19387,2000,90856.27,0
18931,2009,59903.85,1
19805,1999,12750.46,1
5459,2001,67221.52,0
15525,2010,53568.3,1
19042,2006,75782.56,0
14020,1999,105550.24,1
13191,2002,104576.22,1
15231,2000,71150.16,0
25333,1998,46145.66,1
9609,2001,92063.43,0
17955,2006,45816.73,1
8794,2008,82026.76,0
7795,2002,63996.42,1
14574,2001,94988.78,0
13559,2006,72820.99,1
10286,2016,50187.45,1
21240,2006,46056.04,1
30695,2011,61422.59,0
18631,2006,43086.04,1
10362,2005,77073.85,1
9723,1998,59053.69,1
9060,2001,61793.89,0
9649,2011,72883.76,1
15392,1998,104618.52,1
8207,2001,71925.95,1
11424,2003,51372.86,1
4955,2015,87816.38,0
22084,2010,107326.14,1
9584,1999,52126.51,1
13674,2013,86419.59,0
9326,1998,94408.0,0
18616,1999,67100.16,0
7603,2001,70463.86,0
11905,2010,60719.9,1
18512,2008,42479.42,1
10879,2007,102377.94,1
20020,1998,20136.96,1
15741,2006,95604.16,0
9696,1998,57373.37,1
25375,2000,63864.37,0
10844,2011,104136.9,0
13860,2007,27233.62,1
17790,2002,79527.59,0
13607,2000,85173.52,1
14438,2008,51694.47,1
19356,2011,69936.33,0
10671,2003,63790.1,1
16531,2002,33556.33,1
19984,1998,42185.34,1
9093,2007,50393.19,1
10033,2007,72671.53,1
7190,2008,65528.35,1
10073,2012,78887.55,0
11384,2002,49411.54,1
13140,2009,112520.86,1
12561,2001,58732.55,1
13133,2006,106697.19,1
8327,2000,104447.32,0
13234,2013,106086.24,0
18869,2006,44066.84,1
12424,2006,27377.31,1
15634,2000,74919.0,0
18430,2004,22852.8,1
17886,2010,86863.53,0
18879,2009,68938.31,0
20484,2013,47422.31,0
28674,2003,110754.26,1
17337,2012,88160.43,0
20821,2003,65058.28,0
13248,2007,38001.03,1
15791,2007,66916.38,0
15163,2003,106605.6,0
22800,1999,87712.45,0
20050,1999,83602.25,0
10556,2007,37104.34,1
19228,2001,30669.67,1
6418,2005,73158.77,0
22412,1998,75329.32,0
11202,2004,107419.82,0
10033,2004,72173.1,0
9578,1998,51224.27,1
11862,1999,41795.19,1
23126,2008,44180.81,1
9801,2002,57375.69,1
24120,2005,73710.31,0
14125,2005,25787.57,1
12697,2003,84348.31,0
20262,2001,24144.02,1
18062,2007,74475.01,0
22926,1999,25653.68,1
10476,2007,81787.06,1
10332,2010,87995.95,0
19757,1998,61876.13,0
21017,2000,102345.62,1
12631,2001,79573.85,1
30121,2005,108376.37,1
13853,2000,23422.05,1
12149,2012,88157.74,1
11330,2009,28435.21,1
24110,2007,59014.9,1
10986,2005,70132.95,1
18769,1999,77703.7,0
7798,2008,93763.92,0
23120,1998,52260.19,1
14018,1999,86281.07,0
14492,2006,108064.93,1
9111,2010,82242.23,0
25911,2007,40188.9,1
11479,2003,88719.42,1
13659,2012,70626.97,0
15409,2013,44108.1,0
13256,2004,92664.67,0
17004,2000,89654.95,0
12280,2001,75526.23,1
17865,2015,37267.21,1
9945,2000,58148.64,1
14779,2008,61378.3,1
26585,1998,30760.48,1
15781,2011,78119.21,0
14415,2001,35013.98,1
19089,2005,43601.14,0
18735,1999,26612.05,1
12398,2003,34282.87,1
9840,1999,95119.73,1
17268,1998,44635.4,1
24271,2007,51640.71,0
6854,2000,27339.52,1
14152,2002,91002.81,0
11526,2002,40878.9,0
22638,2002,67486.39,0
14707,2007,47440.11,1
11636,2001,77815.9,0
23204,1998,62292.63,0
9592,2001,78177.21,0
15111,1999,25542.41,1
16024,1999,85977.09,0
12833,2006,65570.2,1
16893,2005,44856.62,1
14893,1999,64143.0,1
22826,2001,68175.98,0
10768,2002,91800.03,0
15931,1998,100297.78,1
12128,2011,54715.04,1
19170,2013,60374.22,0
7327,2015,98027.27,0
25773,1998,11416.17,1
15713,1998,88519.58,0
13308,1999,74798.26,0
13147,2014,109837.58,1
11048,2008,46194.44,1
11570,1998,68188.36,1
14257,2004,75434.69,0
23875,2000,69466.06,0
17668,1998,74024.1,0
15216,2014,84099.13,0
17521,2002,79693.87,0
5700,2015,71074.31,1
8435,2005,86963.82,0
12316,2000,100119.55,1
23495,1999,54265.34,1
4928,2002,49042.0,1
21198,1998,62705.78,0
15942,1998,14528.67,1
11833,2001,36305.51,1
8214,1998,46403.55,1
19461,2004,80702.38,0
11850,2006,54526.09,0
25822,2012,80649.49,0
15505,2014,113697.8,0
9366,2000,56380.69,1
9995,1999,100483.02,0
14416,2007,58117.94,1
14153,2000,75816.58,0
13613,2009,105529.34,1
12801,2002,82178.31,1
16342,2012,100740.88,0
8627,2003,37525.67,1
15327,2008,103732.36,1
23539,2015,115775.86,1
11149,1998,109594.28,1
21002,2008,56399.44,1
8710,2010,89961.63,1
17400,2012,42688.93,1
18423,1999,88814.32,0
9078,2012,62788.34,0
12511,2011,99906.11,0
14879,2000,60274.03,1
10163,2012,100516.65,1
12900,2007,50134.22,1
9205,2000,36914.03,1
9909,2003,56834.07,1
19621,2004,86814.17,0
8437,2015,65518.74,1
9371,1999,55370.79,1
10472,2004,35237.53,1
9328,2005,24999.28,1
20994,2006,26917.29,1
16781,2010,70000.97,0
13674,2006,45296.09,1
22390,2002,80577.93,1
20373,2010,80447.56,0
31928,2005,62286.88,0
7371,2001,51401.75,1
19939,2002,40847.7,1
7265,1999,62511.74,0
15805,2012,72960.62,0
13464,2005,92120.57,0
9675,2011,81875.52,1
15622,2011,94965.04,0
10199,2000,42050.2,1
18688,2004,113950.02,1
14709,1998,36345.89,1
18390,2005,20339.56,1
12240,1999,59065.35,1
12131,2001,34342.19,1
18752,2007,49678.67,1
13395,2007,55590.78,1
17367,2006,43562.4,1
10705,2000,96818.5,1
16791,2008,89928.66,0
20066,2002,65579.33,0
8546,2006,70846.78,0
8494,2003,56787.35,1
10151,2013,68047.15,0
20094,1998,53909.67,1
16532,1999,15346.95,1
14158,1998,32416.67,1
16290,2010,61297.24,1
15556,2004,105732.91,1
11240,2002,92734.98,1
3753,2000,29112.58,1
8432,2006,94155.97,0
12020,2001,49017.6,1
15968,1998,44563.36,0
12865,2001,49074.87,1
19822,2004,101274.39,1
12082,1999,72639.6,1
9924,2002,68900.81,1
25502,2010,86578.11,0
14714,2001,54687.74,1
12570,2005,85781.04,1
9524,2004,70029.9,0
15821,1999,47612.93,0
14487,2002,46317.71,0
10683,2009,67074.52,0
11238,2002,74330.17,1
5388,2000,63425.33,0
19235,1999,17603.92,1
16797,2005,40658.04,1
12119,2000,49473.36,1
14011,2010,108303.86,1
17401,2000,62424.74,0
23879,2002,60771.6,0
16831,2005,76362.44,0
8126,2014,74699.27,0
19411,2001,41583.44,1
21269,2001,44679.8,1
9818,1998,69485.88,1
20701,2002,51292.36,1
7006,2000,96767.14,1
19718,1998,95801.07,0
15619,2012,43497.14,1
26738,2010,47352.67,0
20495,2003,106161.95,1
11005,2003,27701.94,1
17611,2008,81092.97,0
20964,2014,39064.97,1
11895,2005,73545.52,1
12274,2009,97685.4,1
17614,2001,36986.14,1
13203,1998,64177.92,0
20288,2007,75812.12,0
20071,2001,71196.56,0
7995,2000,26213.05,1
27484,2005,68219.54,0
10112,1999,81536.27,0
29745,2006,99794.2,0
23597,2005,27500.17,1
20953,2010,46030.51,1
8623,2007,63316.99,0
13726,1998,25588.03,1
10747,2013,85818.76,0
8895,2008,46031.72,1
12490,2007,37004.88,1
12717,2006,55172.62,1
12422,2000,103806.02,0
10526,2007,68786.34,0
11172,2008,93914.98,1
13415,2002,94775.64,0
17122,2008,34455.25,1
18165,1998,29165.24,1
13221,2002,35546.92,1
21036,2011,66613.97,0
25499,2000,34663.65,1
9956,2004,45936.48,0
15863,2006,40217.43,1
10587,2012,80413.47,1
21943,2000,106053.77,0
15038,2005,105768.45,1
16851,2015,96269.31,0
14612,2012,101752.03,1
4564,2008,40435.2,1
10371,2001,38590.59,1
9758,1998,86074.49,0
21936,2011,99263.24,0
10616,2008,95505.63,1
22763,1999,6132.95,1
17784,2000,13656.03,1
15375,2004,61281.69,0
15372,2003,45764.9,0
9066,2011,46211.91,1
17487,1999,56805.47,1
19185,2001,92351.19,0
16266,1998,92238.76,0
23770,2006,47109.53,1
13521,1998,87862.18,0
17656,2004,55540.79,0
12485,2010,37277.6,1
8944,2000,45393.38,1
10025,2013,67639.45,1
15083,2012,72156.73,0
7498,2006,44378.4,1
26567,2009,103497.8,1
11252,2009,77458.97,0
9107,2000,76089.39,0
19112,1998,72919.95,0
10404,1998,41695.55,1
18058,2004,69353.14,0
12071,1998,48364.3,1
20242,2008,99937.82,0
17409,2010,37843.08,1
14730,1999,60490.49,1
17146,2003,47589.17,1
9395,1999,99358.56,1
18143,2008,100113.57,0
19760,2010,100295.59,1
12097,2014,42307.87,1
10256,2001,31630.19,1
7838,1998,39916.6,1
14760,2002,62238.53,0
18843,2001,43873.72,1
8822,2001,64815.79,0
13445,2000,40899.21,1
8850,2000,62118.82,0
13688,1998,48097.0,0
8440,1999,25695.07,1
14329,1999,92047.21,0
14790,2000,73044.12,0
8336,2006,49208.52,0
6073,2000,108958.94,0
8805,2005,38982.18,1
31605,2002,85563.46,0
11233,2010,65017.3,1
9833,2001,91231.4,1
18329,2007,40517.33,1
16312,2010,31095.93,1
14651,2004,16972.51,1
10726,2002,78454.61,0
7029,1999,38127.97,1
15121,1999,96646.66,0
15524,2010,94676.46,0
6838,2003,111296.02,1
11406,2007,92490.04,0
14303,1999,10396.02,1
8085,2004,34398.67,1
7172,2011,55578.54,1
12808,2017,103556.69,1
13304,2005,49939.68,1
11738,2010,68722.62,0
11722,2005,102969.49,1
15257,1998,95493.13,0
10619,2003,59842.1,1
10914,2000,65550.54,1
14201,1998,84800.85,1
19174,1999,43917.57,1
8801,1999,50083.25,1
8770,2002,34229.65,1
10348,1999,9853.88,1
18582,2010,83286.37,0
9219,2011,107966.0,0
12067,2008,67332.09,0
15647,1999,67655.38,0
23780,2005,107128.9,0
15983,2009,103560.29,1
24355,1998,72397.03,0
21333,2001,100838.12,1
13633,1999,49687.57,1
9449,2006,78942.46,1
17270,2001,68275.87,0
15132,2000,57688.66,1
7595,2012,57112.0,0
12313,2003,80701.56,0
18726,1999,88739.49,0
15239,2002,63623.52,0
9272,1999,66690.24,0
19969,2012,87380.14,0
11175,2000,76394.06,0
8750,2004,100673.84,1
15569,2002,82447.09,0
4816,2001,75301.05,1
10352,1998,38596.94,1
15979,1998,55076.13,1
11044,2007,60093.19,0
12338,2007,68289.09,0
13477,1999,61321.17,1
21910,2002,100087.74,1
13085,2000,48262.51,1
10094,2000,33638.1,1
14582,2002,42083.54,1
22451,2002,66728.97,0
17543,2004,27756.41,1
15104,2001,48218.26,1
6707,2010,50332.69,1
15744,2006,42505.0,1
22857,2008,100800.97,0
14356,2008,93798.87,1
13918,1998,97353.62,1
25072,1998,21616.95,1
9506,2005,111425.12,1
13848,2000,87528.64,1
9771,2009,40709.56,0
19268,2007,74889.48,0
9598,2006,58948.69,1
8609,2011,84686.88,0
12795,2012,42759.83,1
21165,2005,57751.28,1
13491,2000,67499.0,0
15674,2016,105169.43,1
13263,1998,31187.59,1
9302,2015,63086.35,0
13408,2015,71991.81,0
10991,2008,67827.12,1
20863,2006,75640.71,0
12072,2011,83143.82,1
6811,2012,52657.27,1
7715,2005,58088.34,1
7583,2001,31749.69,1
22198,1999,64853.9,0
13857,2000,67311.98,0
11383,2005,99496.8,0
24083,1999,60394.48,0
12098,1998,71880.03,1
24931,2000,31978.93,1
23191,2003,29113.14,1
11043,1998,108300.1,1
10466,1999,12285.65,1
28923,2001,102357.17,1
33474,2001,42711.95,1
16068,2003,96978.74,0
23800,2004,45049.25,1
21324,1999,38324.93,1
19221,1999,49754.56,1
7444,2013,40855.77,1
25066,2011,40045.27,1
12548,2003,80378.97,0
12962,1998,53874.7,1
8606,2005,93225.26,1
16070,2011,107675.7,1
18416,2006,48237.96,1
13964,1999,95886.24,1
21903,2003,46783.82,1
11710,2000,51007.83,1
16189,1998,74433.55,0
17929,2005,56792.67,1
16784,2001,40276.27,1
13477,1998,50082.59,1
13780,2008,48831.1,1
18148,2012,84477.5,0
8449,2002,45033.86,1
17488,2001,58790.92,1
10472,2006,100989.19,1
12241,2006,44948.96,1
10844,1999,42997.48,1
9993,1999,76076.14,0
17607,2008,39873.79,1
8838,1998,42435.56,1
17607,2006,40648.78,0
10179,2003,78464.31,1
13753,2001,55481.24,1
14946,2007,78668.52,0
27632,1998,52091.3,1
17076,2004,76457.97,0
13664,2005,19859.81,1
12442,2006,83216.31,1
15051,2006,77957.84,1
10211,2017,44642.05,1
12237,2009,87211.16,0
11868,2004,78129.98,0
21094,2010,79007.95,0
18933,1999,29810.12,1
18374,2001,39992.69,1
20553,1998,98603.25,0
13905,1999,77069.87,0
11463,2009,44975.36,1
13434,2004,46333.67,0
12338,2007,37341.79,1
20280,1998,57482.99,1
11034,2000,94157.57,0
7417,1998,49515.97,1
19607,2009,79621.95,0
8686,2004,27931.93,1
15330,2004,30392.6,1
11304,2004,43511.05,0
7810,2007,71941.48,0
7597,2003,65464.73,1
8345,2007,44555.45,1
11404,2012,95231.06,0
15664,2004,76754.46,0
20012,2000,30855.66,1
28159,1999,53319.97,1
12750,2001,65566.32,0
20453,1999,67489.25,0
19919,1998,86047.27,0
18807,2005,42968.65,1
9361,2004,27135.32,1
18555,2010,95011.28,0
8910,2016,41871.48,0
15343,2000,70121.55,0
17909,1999,67272.66,0
20597,2012,73867.25,0
22325,1999,76164.98,0
12592,2009,86056.23,1
14015,2001,29659.27,1
9499,2011,77344.72,1
10628,2007,34706.74,1
10651,2001,58110.37,0
14124,2003,53515.79,1
15478,2007,52969.71,1
13688,2008,78007.66,1
6442,2001,69967.34,0
12759,2015,65508.22,0
11810,2007,105282.5,0
9578,2009,39955.97,1
12474,2006,81323.87,0
21788,2008,27201.75,1
11264,2003,95278.85,0
11084,2009,94315.51,0
13920,2002,37951.75,1
13254,2003,96285.53,1
9647,2000,58978.02,1
23074,2011,66651.0,0
13646,2000,88555.52,0
12655,2010,61630.38,0
11609,2002,98328.24,1
18546,2003,76272.15,0
11992,2000,93697.46,1
9425,2001,91371.26,1
16620,2000,86633.46,0
12681,2005,83877.1,0
15754,2007,50938.9,1
28879,2005,41890.39,1
10092,2004,34052.08,1
10660,1998,35307.92,1
6671,2002,31695.2,1
15803,2005,40227.33,1
4980,2003,43917.45,1
10811,2009,109906.01,0
9842,2004,67982.13,0
13230,2011,41578.68,1
10984,2003,67504.73,0
10529,2004,69547.81,0
16910,2002,25314.75,1
25396,2006,67606.49,0
16839,2001,107345.32,1
19725,2005,34927.35,1
7985,2000,96531.08,1
5657,1999,45120.98,1
8620,2009,88881.87,0
10757,1998,48994.7,1
9305,2005,70709.22,1
15354,1998,58219.51,1
20599,2000,23668.79,1
9158,2012,35561.17,1
16609,2001,40363.11,0
15958,2005,72452.0,0
17845,2004,35037.8,1
13914,2010,85300.42,0
12522,2007,71149.77,0
8648,2002,95239.51,1
8121,2008,61215.8,1
9391,1998,19218.55,1
8519,2011,66091.55,1
8266,2008,112641.34,0
20231,2012,95541.23,0
14821,2003,98568.01,0
10109,2009,106052.39,1
21013,2011,109610.39,0
21124,2008,80984.73,0
8208,2003,80582.02,1
12236,2008,55590.65,1
7483,2002,70193.91,1
24501,2005,87003.04,0
7174,2008,107491.17,1
10999,2010,77343.61,0
25891,2000,66778.15,0
9443,2005,53076.24,1
13408,2004,76087.48,1
16638,2001,67870.19,0
11745,2001,53956.34,1
13743,2000,73962.99,0
9120,2012,79281.48,0
23907,2005,38765.45,1
8876,2013,57832.84,0
12299,1998,48082.53,0
21228,2002,54844.78,1
11290,2006,106526.04,1
7988,1999,29561.02,1
6399,1999,72051.98,0
7707,2002,66043.77,0
11017,1998,81316.02,1
7899,2015,101104.96,1
12244,2011,80513.54,0
16530,2007,46702.28,1
17530,1999,90589.03,0
16952,1998,61799.1,0
25769,2004,101916.7,1
21293,2001,82097.82,0
15519,1999,64528.31,0
7785,2007,98485.14,1
10513,2003,66008.2,0
16251,2008,61722.12,0
18382,2001,34298.66,1
14924,2012,98856.7,0
5818,2004,83667.22,0
14116,2013,97263.91,1
11330,2012,88281.54,0
12664,2013,34524.98,1
19257,1999,104827.16,0
5377,2013,48726.58,0
13920,2011,54424.16,1
9604,2003,85295.12,1
14255,2005,51606.0,1
9172,1998,34593.37,1
22129,2004,71759.8,0
9972,1999,52546.09,1
7039,2010,51090.19,1
15514,2010,54236.98,0
7897,1999,64528.13,1
16998,2013,93928.95,0
15321,2017,53518.08,1
10193,2008,87563.28,1
20977,2011,89629.5,0
11923,2003,32668.29,1
4456,2001,76761.77,0
9371,2002,35058.71,1
7718,1999,65385.97,0
12337,2005,49519.35,1
15582,2007,75797.77,0
9783,2004,29170.59,1
5516,2005,33382.6,1
10746,2000,26377.36,1
6749,1998,37468.84,1
10966,2000,24665.45,1
20752,1999,42444.55,1
6314,1998,50872.23,1
12124,1998,24292.86,1
13231,1999,19297.52,1
10501,2004,63790.44,1
17769,2004,70521.22,0
16160,1998,65478.23,0
18580,2005,91915.88,0
19286,2008,103990.56,1
6247,2001,74740.98,0
13371,2001,98810.93,1
13089,2002,47387.61,1
30045,2005,81228.74,0
12097,2004,106076.06,0
21479,2006,83588.44,0
15575,2013,95199.66,0
5524,2000,42348.96,0
19620,2002,19916.43,1
20698,2010,47806.25,0
10080,2009,57963.68,0
12536,2002,73547.63,1
11660,1998,77671.45,0
7781,2007,79165.35,1
17029,2010,92465.26,0
15187,1999,82416.48,0
15462,2008,45640.49,1
7942,2008,58501.34,1
10261,2000,90030.77,0
12744,2005,14508.39,1
7596,2004,94208.8,1
10474,1999,48715.6,0
10245,2012,32046.01,1
9941,2002,49410.98,0
6883,2012,87069.05,0
9216,2001,85096.92,0
18708,2010,61753.82,0
11884,2005,93559.64,0
9578,2011,42410.36,1
16019,2000,36581.64,1
14067,2004,27474.36,1
8364,2015,93514.83,0
9930,2010,107079.39,1
7413,1999,61803.61,0
18509,2009,101748.11,0
12119,2006,74032.86,1
14826,2000,99589.67,0
16757,1998,23017.53,1
12047,2001,42619.3,1
9904,2009,86919.84,1
18648,1998,31505.15,1
24982,2003,63596.69,0
14873,2002,72759.25,1
24258,2003,99435.47,0
11211,2000,40425.88,0
13302,2003,24349.84,1
12365,2006,101688.68,1
12922,2006,36247.29,1
10579,2010,60496.16,0
17833,2006,27668.57,1
9576,2001,26789.44,1
8540,1998,105173.64,1
15240,2002,42571.83,1
14504,2002,85966.75,0
11363,1999,89264.14,0
7208,1998,33833.66,1
15449,2003,59863.94,1
10721,2000,71509.64,1
20219,2005,94078.78,0
13687,2006,99458.94,0
31750,2009,69070.78,0
21252,2005,103482.53,1
17296,1998,92719.67,0
14089,2002,67054.25,1
11229,2005,38055.29,1
13424,2000,23733.08,1
15407,2009,70682.81,0
19115,1999,88481.86,1
13957,2001,73771.6,0
17002,2007,32474.89,1
12383,2001,62882.66,1
24262,2002,90766.35,0
10001,2002,61934.73,1
22460,2003,52531.47,1
10644,2005,77414.27,1
14632,2006,76585.4,0
19146,2004,63635.52,0
7497,1998,69959.57,1
16888,2001,104788.21,0
16432,2011,87919.11,0
7098,2001,28710.56,1
7003,2005,111329.21,0
9263,2000,66962.03,0
13200,2001,67865.91,0
18537,2003,54159.34,1
26595,1999,32290.74,1
19644,2009,54337.79,1
13420,2002,35602.53,1
13083,2006,64654.71,1
14202,2013,44184.29,1
14404,2000,49690.72,0
19666,2001,56841.47,1
12548,2011,55281.48,1
12256,2007,38841.48,1
30373,2001,34285.91,1
14518,2004,93771.79,0
15608,2009,60766.54,0
10346,2000,66528.07,1
12408,2013,67046.86,1
20417,2004,103340.78,1
12499,2010,46975.59,1
11819,2013,103042.74,1
16344,2007,52331.31,0
13793,2001,83215.92,1
19083,1999,41534.81,1
10569,2003,79326.41,1
11658,2002,112293.85,0
12105,2010,95322.47,0
12286,1998,33958.75,1
13294,1998,58010.29,1
10989,1998,52000.53,0
5365,2001,51608.72,1
7087,2002,71949.13,0
8991,1999,60133.51,0
13024,1998,36599.76,1
11989,2004,64303.85,0
14740,2000,99064.05,0
20309,1998,28587.24,1
15942,2007,42096.4,0
9929,2012,72458.38,1
29517,2005,90849.42,0
13297,2012,96619.46,1
8662,1999,75324.63,0
11492,2002,31668.3,1
9918,2002,29428.05,1
24789,1998,31016.19,1
14403,2010,27250.7,1
10422,2007,98989.22,0
29706,2005,75491.16,0
18401,2001,47735.93,1
10173,2008,91783.18,1
18824,2003,64729.76,0
16559,2003,39433.15,1
10818,2007,88235.0,0
21320,2003,37256.35,1
9872,2001,78665.46,1
7927,2008,30450.97,1
11127,2001,25065.57,1
10267,2009,29926.6,1
8778,2002,83609.21,1
8959,2009,63327.04,0
8029,2014,95705.34,0
21210,2007,91216.66,0
15227,2001,52214.47,1
15039,2004,67848.61,0
16859,2000,47602.49,1
6910,2007,42611.34,0
7795,2011,85374.41,0
14351,2011,93690.6,0
10772,2002,33481.35,1
7755,1999,26803.39,1
10718,1998,63427.5,1
20226,1998,64368.36,0
24225,2003,60502.91,0
21412,2002,30572.94,1
25152,2002,49972.88,1
10528,2002,88048.72,0
15005,2003,59699.1,0
20927,1998,81785.58,0
13829,2008,83924.22,1
12145,2008,34813.54,1
14376,2005,99645.65,1
9747,1999,72851.89,0
13627,2013,109525.03,0
13353,2006,55122.44,1
11992,2000,83834.06,0
5356,2001,52849.41,1
14704,2008,45340.26,1
20123,1998,11308.25,1
15969,2011,110569.02,1
20633,2008,73065.98,0
17690,2006,74587.35,0
20137,2003,57776.0,1
16838,2007,80862.65,0
20039,2004,72232.65,0
10616,2004,35179.06,1
11653,2007,82406.98,1
13591,1998,106635.34,1
11458,2003,14730.99,1
10641,2005,97025.36,1
13431,2002,117039.9,1
16645,2005,99266.15,0
16474,2001,51185.39,0
17039,2004,52021.04,1
5517,2008,53654.36,0
7361,2002,63123.67,0
15434,1998,70215.24,0
24734,2004,28984.27,1
12576,2002,48994.41,1
11360,2009,65225.61,1
7624,2012,90106.13,0
9827,2009,99019.19,1
19445,2000,38410.92,1
19362,2012,100254.46,1
9021,2013,67341.64,0
12880,2009,26735.77,1
12646,2002,73055.43,1
10035,2000,76131.64,1
8493,2012,109505.69,1
18768,1998,3916.34,1
9813,1999,66908.32,1
15096,2006,62362.94,0
17182,2006,99549.79,0
22190,1998,74779.76,0
12509,2000,94090.53,0
4670,2014,101111.37,1
22416,2004,93795.28,1
15879,2009,80004.53,0
12022,2002,18192.36,1
13001,2011,86940.14,0
17477,2003,98037.89,0
17947,2005,45315.24,1
19878,2008,46953.03,1
11065,2005,108863.98,0
9339,2010,88149.12,0
17962,2007,51684.99,0
20256,2007,67945.59,1
9217,2004,89508.99,0
9700,1999,27652.5,1
10417,2004,35678.59,1
12091,1999,85086.25,0
15439,2004,82976.92,0
26347,2004,32786.31,1
8470,1999,99112.35,0
13816,2001,31258.79,1
31508,2003,27652.51,1
29307,2000,54102.28,1
14999,2011,76547.79,0
8150,1999,80937.02,0
17508,2011,89633.55,0
17194,2005,63573.79,0
16252,1999,54357.3,0
8622,2013,39402.11,1
16420,2003,111470.66,0
17813,2006,24570.34,1
8160,2008,97807.94,0
13538,1998,29148.44,1
12464,2005,40757.63,1
9995,1998,94489.67,1
20872,2000,57515.62,0
18952,2003,40265.3,1
12936,1999,60545.43,0
16568,2012,35226.02,1
11413,2003,75044.18,0
8989,2003,29195.43,1
16867,2011,70723.53,0
20191,2000,111003.46,0
13074,2008,107686.58,1
22111,2000,45651.67,1
11792,2003,79410.02,0
8141,2002,70756.25,1
16666,2003,21166.29,1
15002,2003,115397.46,0
10977,2002,103841.19,0
17415,2013,43585.19,1
26527,2012,33573.59,1
9448,1999,67476.52,1
16926,1999,46226.05,1
11904,2005,65096.21,0
17658,2007,73924.85,0
7844,2002,32981.44,1
12060,2011,88658.52,0
11916,1998,35675.52,1
21319,2002,105251.05,1
7326,2006,70358.22,1
19402,2007,32412.76,1
20185,2000,63460.45,0
15243,2005,95225.06,0
19678,2013,84614.3,0
16437,2015,110415.11,1
10686,1998,22995.5,1
15586,2004,49547.73,1
11362,2008,41189.28,1
12696,2012,72444.18,0
10703,2002,88256.9,0
9677,2005,54724.96,1
9569,2008,53070.3,1
8171,2010,72531.36,0
18110,2016,85200.95,0
7253,1998,55882.95,0
9634,2003,75220.42,1
13256,1999,11544.29,1
26055,2003,47187.85,1
11801,2001,39847.04,1
9489,2012,63366.87,0
14542,2008,64781.58,0
11246,2002,91076.01,1
12580,2002,43864.97,1
14147,2003,64708.94,1
8999,2013,94217.52,1
7558,2002,86398.79,0
11516,2002,52073.85,0
8748,2000,94375.46,1
10233,2002,98937.16,1
15296,2006,54576.79,1
11776,1999,69366.94,0
16725,2004,72452.64,1
10683,2000,57879.25,1
19429,2002,82990.69,0
19819,2011,29497.69,1
14356,2002,56389.65,1
11223,1998,13901.22,1
15207,2006,53803.51,1
24738,2008,30271.27,1
26901,2004,24195.0,1
8855,2000,57353.48,1
12737,2005,62553.6,0
12568,2008,82423.57,1
14923,2005,64013.19,1
8705,2000,85953.54,0
15498,2004,60441.11,0
11338,2006,44388.26,1
13617,2004,115277.42,0
8397,2012,42773.85,1
7676,2006,45509.9,0
10636,2004,58717.27,1
13395,2000,61615.98,0
10323,2005,39581.18,1
17621,2002,74666.12,0
13844,2009,102212.27,1
10086,2011,47091.68,1
9120,2000,63778.79,1
25608,2009,54665.51,0
9217,2006,98048.16,1
